date,close,slow_ma_130SMA,fast_ma_44SMA
2022-12-28,16552.572265625,18726.92100360577,16819.136874112217
2022-12-29,16642.341796875,18689.291932091346,16813.630704012783
2022-12-30,16602.5859375,18652.397145432693,16812.111305930397
2022-12-31,16547.49609375,18614.084900841346,16808.92899946733
2023-01-01,16625.080078125,18577.39305889423,16807.276788884945
2023-01-02,16688.470703125,18539.605108173077,16806.75233043324
2023-01-03,16679.857421875,18512.065399639425,16815.57108931108
2023-01-04,16863.23828125,18487.615399639424,16840.02459161932
2023-01-05,16836.736328125,18466.230183293268,16854.728382457386
2023-01-06,16951.96875,18440.491526442307,16862.484330610794
2023-01-07,16955.078125,18418.632061298078,16870.45281427557
2023-01-08,17091.14453125,18395.87345252404,16883.391512784092
2023-01-09,17196.5546875,18373.33048377404,16900.034090909092
2023-01-10,17446.29296875,18353.919110576924,16922.799227627842
2023-01-11,17934.896484375,18339.325330528845,16961.835005326706
2023-01-12,18869.587890625,18330.732061298077,17016.939675071022
2023-01-13,19909.57421875,18331.479777644232,17079.235307173294
2023-01-14,20976.298828125,18347.930784254808,17170.35271661932
2023-01-15,20880.798828125,18360.165204326924,17256.537686434658
2023-01-16,21169.6328125,18374.317503004808,17353.387606534092
2023-01-17,21161.51953125,18372.62801983173,17445.001997514206
2023-01-18,20688.78125,18364.99911358173,17529.410067471592
2023-01-19,21086.79296875,18359.74939903846,17620.257546164772
2023-01-20,22676.552734375,18362.104041466348,17752.721768465908
2023-01-21,22777.625,18381.188025841348,17878.725186434658
2023-01-22,22720.416015625,18400.259765625,18005.708451704544
2023-01-23,22934.431640625,18425.130694110576,18137.656338778408
2023-01-24,22636.46875,18447.160576923077,18263.389870383522
2023-01-25,23117.859375,18470.162755408655,18397.740367542614
2023-01-26,23032.77734375,18497.957151442308,18517.091708096592
2023-01-27,23078.728515625,18525.14637920673,18636.707120028408
2023-01-28,23031.08984375,18556.99484675481,18765.484952059658
2023-01-29,23774.56640625,18597.203816105768,18927.464089133522
2023-01-30,22840.138671875,18623.562184495193,19064.851518110794
2023-01-31,23139.283203125,18653.113296274038,19209.881214488636
2023-02-01,23723.76953125,18689.934510216346,19375.4287109375
2023-02-02,23471.87109375,18725.85584435096,19524.646129261364
2023-02-03,23449.322265625,18758.36853966346,19675.368563565342
2023-02-04,23331.84765625,18790.840084134616,19823.13006036932
2023-02-05,22955.666015625,18817.985817307694,19963.100807883522
2023-02-06,22760.109375,18842.50165264423,20097.47247869318
2023-02-07,23264.291015625,18871.982436899038,20243.433948863636
2023-02-08,22939.3984375,18899.884765625,20380.242897727272
2023-02-09,21819.0390625,18921.23039362981,20496.194380326706
2023-02-10,21651.18359375,18936.82734375,20612.071910511364
2023-02-11,21870.875,18948.627584134614,20730.902210582386
2023-02-12,21788.203125,18961.146709735578,20848.75714666193
2023-02-13,21808.1015625,18975.397926682694,20968.316361860794
2023-02-14,22220.8046875,18995.966811899038,21095.491921164772
2023-02-15,24307.841796875,19033.5919921875,21268.659446022728
2023-02-16,23623.474609375,19065.72313701923,21426.46892755682
2023-02-17,24565.6015625,19107.447115384617,21601.52263849432
2023-02-18,24641.27734375,19150.446033653847,21778.898570667614
2023-02-19,24327.642578125,19190.216781850962,21946.52752130682
2023-02-20,24829.1484375,19232.110967548077,22125.483664772728
2023-02-21,24436.353515625,19272.500946514425,22292.42023259943
2023-02-22,24188.84375,19311.894861778845,22451.335893110794
2023-02-23,23947.4921875,19347.890234375,22599.090420809658
2023-02-24,23198.126953125,19375.946920072114,22718.70929509943
2023-02-25,23175.375,19405.49275841346,22816.568093039772
2023-02-26,23561.212890625,19439.5056640625,22899.55988103693
2023-02-27,23522.87109375,19473.88359375,22957.4365234375
2023-02-28,23147.353515625,19504.459630408655,23008.949129971592
2023-03-01,23646.55078125,19538.600871394232,23065.242720170456
2023-03-02,23475.466796875,19568.66594050481,23117.832430752842
2023-03-03,22362.6796875,19591.874459134615,23155.875577059658
2023-03-04,22353.349609375,19609.239783653848,23184.66095525568
2023-03-05,22435.513671875,19622.04803185096,23179.18279474432
2023-03-06,22429.7578125,19638.53973858173,23171.276722301136
2023-03-07,22219.76953125,19651.03526141827,23159.898393110794
2023-03-08,21718.080078125,19657.955288461537,23132.254039417614
2023-03-09,20363.021484375,19655.85850360577,23080.58478338068
2023-03-10,20187.244140625,19653.485201322117,23013.979891690342
2023-03-11,20632.41015625,19654.617022235576,22959.42609197443
2023-03-12,22163.94921875,19670.03583233173,22938.635653409092
2023-03-13,24197.533203125,19700.70925480769,22965.145729758522
2023-03-14,24746.07421875,19728.39266826923,22987.225452769886
2023-03-15,24375.9609375,19752.187049278848,23022.130504261364
2023-03-16,25052.7890625,19783.92783954327,23065.619273792614
2023-03-17,27423.9296875,19836.39794170673,23149.713822798294
2023-03-18,26965.87890625,19901.202614182694,23229.123091264206
2023-03-19,28038.67578125,19994.724887319713,23333.42658025568
2023-03-20,27767.236328125,20073.036155348556,23434.230868252842
2023-03-21,28175.81640625,20158.740181790865,23552.870649857956
2023-03-22,27307.4375,20239.572889122595,23656.219016335228
2023-03-23,28333.97265625,20331.731407752402,23771.439053622158
2023-03-24,27493.28515625,20415.385914963943,23874.936479048294
2023-03-25,27494.70703125,20497.002020733173,24003.928932883522
2023-03-26,27994.330078125,20584.116564002405,24148.091352982956
2023-03-27,27139.888671875,20664.51941856971,24267.841663707386
2023-03-28,27268.130859375,20745.829830228366,24392.385475852272
2023-03-29,28348.44140625,20835.344403545674,24541.029563210228
2023-03-30,28033.5625,20925.665407151442,24673.1376953125
2023-03-31,28478.484375,21023.290024038462,24767.925026633522
2023-04-01,28411.03515625,21117.299759615384,24876.73322088068
2023-04-02,28199.30859375,21206.442848557694,24959.317471590908
2023-04-03,27790.220703125,21292.48712439904,25030.884366122158
2023-04-04,28168.08984375,21382.07364783654,25118.167258522728
2023-04-05,28177.984375,21472.179056490386,25194.27716619318
2023-04-06,28044.140625,21561.406084735576,25276.272327769886
2023-04-07,27925.859375,21651.47175480769,25361.204501065342
2023-04-08,27947.794921875,21739.954927884617,25452.120472301136
2023-04-09,28333.05078125,21825.835576923077,25568.823286576706
2023-04-10,29652.98046875,21923.41902043269,25716.041592684658
2023-04-11,30235.05859375,22024.545162259616,25867.71990411932
2023-04-12,30139.052734375,22126.320673076923,26018.087668678978
2023-04-13,30399.06640625,22228.386673677884,26182.899325284092
2023-04-14,30485.69921875,22332.316466346154,26338.334517045456
2023-04-15,30318.49609375,22434.07794471154,26493.85791015625
2023-04-16,30315.35546875,22537.672010216345,26674.600541548294
2023-04-17,29445.044921875,22631.607166466347,26835.775435014206
2023-04-18,30397.552734375,22733.641015625,27016.730868252842
2023-04-19,28822.6796875,22823.594516225963,27162.024547230114
2023-04-20,28245.98828125,22909.300631009617,27298.98406427557
2023-04-21,27276.91015625,22986.76580528846,27425.32111150568
2023-04-22,27817.5,23063.96720252404,27594.741077769886
2023-04-23,27591.384765625,23139.165159254808,27763.017001065342
2023-04-24,27525.33984375,23217.32265625,27919.67449396307
2023-04-25,28307.59765625,23307.015835336537,28059.302867542614
2023-04-26,28422.701171875,23396.458984375,28155.32941228693
2023-04-27,29473.787109375,23494.272911658652,28262.777432528408
2023-04-28,29340.26171875,23593.508158052886,28375.602450284092
2023-04-29,29248.48828125,23688.448031850963,28470.959250710228
2023-04-30,29268.806640625,23784.22704326923,28512.888272372158
2023-05-01,28091.568359375,23870.85186298077,28538.472123579544
2023-05-02,28680.537109375,23962.26404747596,28553.05988103693
2023-05-03,29006.30859375,24055.791376201923,28581.220614346592
2023-05-04,28847.7109375,24148.143103966348,28596.490944602272
2023-05-05,29534.384765625,24245.17833533654,28647.103382457386
2023-05-06,28904.623046875,24338.927944711537,28660.072709517044
2023-05-07,28454.978515625,24430.484915865385,28681.92937677557
2023-05-08,27694.2734375,24515.499774639422,28686.464976917614
2023-05-09,27658.775390625,24600.547385817306,28678.838734019886
2023-05-10,27621.755859375,24685.73399939904,28689.790261008522
2023-05-11,27000.7890625,24765.54714543269,28683.714311079544
2023-05-12,26804.990234375,24843.366526442307,28648.635875355114
2023-05-13,26784.078125,24921.09130108173,28620.238503196022
2023-05-14,26930.638671875,24998.532842548077,28585.060191761364
2023-05-15,27192.693359375,25078.194050480768,28557.37060546875
2023-05-16,27036.650390625,25155.768524639425,28530.946555397728
2023-05-17,27398.802734375,25236.10486778846,28522.050692471592
2023-05-18,26832.208984375,25311.0361328125,28491.68976384943
2023-05-19,26890.12890625,25385.602088341348,28462.420321377842
2023-05-20,27129.5859375,25460.08895733173,28441.634987571022
2023-05-21,26753.826171875,25527.926878004808,28414.99786931818
2023-05-22,26851.27734375,25589.32448918269,28390.077015269886
2023-05-23,27225.7265625,25645.602584134616,28364.910555752842
2023-05-24,26334.818359375,25686.82196514423,28289.497780539772
2023-05-25,26476.20703125,25729.863566706732,28204.0693359375
2023-05-26,26719.291015625,25772.553245192306,28126.34747869318
2023-05-27,26868.353515625,25816.45196814904,28046.10400390625
2023-05-28,28085.646484375,25873.350931490386,27991.557350852272
2023-05-29,27745.884765625,25924.57471454327,27933.088911576706
2023-05-30,27702.349609375,25963.234690504807,27873.702414772728
2023-05-31,27219.658203125,25997.404176682692,27823.125443892044
2023-06-01,26819.97265625,26028.939227764422,27741.816805752842
2023-06-02,27249.58984375,26062.132752403846,27706.06476384943
2023-06-03,27075.12890625,26096.27629206731,27679.454323508522
2023-06-04,27119.06640625,26127.054807692308,27675.866965553978
2023-06-05,25760.09765625,26148.034194711538,27629.107821377842
2023-06-06,27238.783203125,26180.034615384615,27621.094149502842
2023-06-07,26345.998046875,26205.53390925481,27594.290926846592
2023-06-08,26508.216796875,26226.561989182694,27553.395907315342
2023-06-09,26480.375,26254.563807091345,27509.25213068182
2023-06-10,25851.240234375,26275.425015024037,27426.921519886364
2023-06-11,25940.16796875,26292.47423377404,27349.64666193182
2023-06-12,25902.5,26311.17137920673,27273.601473721592
2023-06-13,25918.728515625,26330.16681189904,27197.463334517044
2023-06-14,25124.67578125,26343.957797475963,27130.033957741478
2023-06-15,25576.39453125,26364.117247596154,27059.485262784092
2023-06-16,26327.462890625,26391.558428485576,26998.602405894886
2023-06-17,26510.67578125,26416.530618990386,26945.48797052557
2023-06-18,26336.212890625,26442.6599609375,26872.80224609375
2023-06-19,26851.029296875,26481.367578125,26826.129660866478
2023-06-20,28327.48828125,26532.723768028845,26823.232155539772
2023-06-21,30027.296875,26595.465474759614,26876.255415482956
2023-06-22,29912.28125,26657.95838341346,26927.471457741478
2023-06-23,30695.46875,26726.32274639423,26997.328568892044
2023-06-24,30548.6953125,26790.383443509614,27077.962801846592
2023-06-25,30480.26171875,26837.863596754807,27161.49169921875
2023-06-26,30271.130859375,26888.9994140625,27240.742897727272
2023-06-27,30688.1640625,26936.096048677886,27326.141202059658
2023-06-28,30086.24609375,26977.980423677884,27391.903764204544
2023-06-29,30445.3515625,27025.039723557693,27469.374245383522
2023-06-30,30477.251953125,27068.486673677886,27539.339000355114
2023-07-01,30590.078125,27115.823016826922,27624.7451171875
2023-07-02,30620.76953125,27165.299368990385,27709.53240411932
2023-07-03,31156.439453125,27220.752809495192,27801.051802201706
2023-07-04,30777.58203125,27279.056310096155,27892.50079900568
2023-07-05,30514.166015625,27335.508548677884,27975.748268821022
2023-07-06,29909.337890625,27384.340279447115,28036.73943536932
2023-07-07,30342.265625,27436.797160456732,28127.817782315342
2023-07-08,30292.541015625,27491.76014122596,28214.552645596592
2023-07-09,30171.234375,27541.95001502404,28293.005903764206
2023-07-10,30414.470703125,27595.32696814904,28373.599476207386
2023-07-11,30620.951171875,27658.85213341346,28431.22003728693
2023-07-12,30391.646484375,27720.685186298077,28491.350985440342
2023-07-13,31476.048828125,27790.227764423078,28577.11687677557
2023-07-14,30334.068359375,27851.030153245192,28647.89892578125
2023-07-15,30295.806640625,27913.153515625,28726.895152698864
2023-07-16,30249.1328125,27978.776998197114,28795.06658380682
2023-07-17,30145.888671875,28054.029822716348,28864.856578480114
2023-07-18,29856.5625,28128.409194711538,28927.072398792614
2023-07-19,29913.923828125,28199.805453725963,29021.4775390625
2023-07-20,29792.015625,28258.482887620194,29079.50554865057
2023-07-21,29908.744140625,28302.415279447116,29160.47705078125
2023-07-22,29771.802734375,28341.074729567306,29234.649458451706
2023-07-23,30084.5390625,28384.986868990385,29316.562278053978
2023-07-24,29176.916015625,28416.710922475962,29392.14581853693
2023-07-25,29227.390625,28430.583698918268,29466.855424360794
2023-07-26,29354.97265625,28448.96134314904,29545.320712002842
2023-07-27,29210.689453125,28457.97683293269,29620.13800603693
2023-07-28,29319.24609375,28469.915369591345,29715.469149502842
2023-07-29,29356.91796875,28479.000766225963,29801.39013671875
2023-07-30,29275.30859375,28494.138236177885,29868.386629971592
2023-07-31,29230.111328125,28501.031610576923,29930.191983309658
2023-08-01,29675.732421875,28517.819666466345,30006.09015447443
2023-08-02,29151.958984375,28530.56775841346,30058.384011008522
2023-08-03,29178.6796875,28539.67814002404,30077.729270241478
2023-08-04,29074.091796875,28554.556625600962,30056.065518465908
2023-08-05,29042.126953125,28568.20274939904,30036.289284446022
2023-08-06,29041.85546875,28573.53670372596,29998.707164417614
2023-08-07,29180.578125,28582.359900841348,29967.61359197443
2023-08-08,29765.4921875,28592.2599609375,29951.36882990057
2023-08-09,29561.494140625,28601.10964543269,29935.24072265625
2023-08-10,29429.591796875,28610.573362379808,29906.636807528408
2023-08-11,29397.71484375,28622.938701923078,29890.988370028408
2023-08-12,29415.96484375,28632.537740384614,29867.593217329544
2023-08-13,29282.9140625,28641.03719951923,29840.449174360794
2023-08-14,29408.443359375,28651.5318359375,29813.593838778408
2023-08-15,29170.34765625,28661.104822716345,29780.62970525568
2023-08-16,28701.779296875,28666.90470252404,29724.84197443182
2023-08-17,26664.55078125,28654.070087139422,29631.363991477272
2023-08-18,26049.556640625,28626.351442307692,29529.895596590908
2023-08-19,26096.205078125,28594.514107572115,29443.233487215908
2023-08-20,26189.583984375,28564.133578725963,29348.854359019886
2023-08-21,26124.140625,28531.249534254806,29254.11798650568
2023-08-22,26031.65625,28496.987665264423,29160.036665482956
2023-08-23,26431.640625,28467.08877704327,29069.517800071022
2023-08-24,26162.373046875,28435.14275841346,28968.186479048294
2023-08-25,26047.66796875,28409.00908954327,28869.459694602272
2023-08-26,26008.462890625,28375.246859975963,28745.196377840908
2023-08-27,26089.693359375,28354.223888221153,28648.733309659092
2023-08-28,26106.150390625,28337.76359675481,28553.51384943182
2023-08-29,27727.392578125,28341.228846153845,28496.201571377842
2023-08-30,27297.265625,28337.22704326923,28431.46013849432
2023-08-31,25931.47265625,28324.45848858173,28342.253551136364
2023-09-01,25800.724609375,28311.192217548076,28248.771750710228
2023-09-02,25868.798828125,28292.4322265625,28159.60773259943
2023-09-03,25969.56640625,28273.561959134615,28070.080965909092
2023-09-04,25812.416015625,28245.39756610577,27980.09490411932
2023-09-05,25779.982421875,28218.010802283654,27882.264071377842
2023-09-06,25753.236328125,28191.124248798078,27804.453169389206
2023-09-07,26240.1953125,28167.82723858173,27736.562366832386
2023-09-08,25905.654296875,28151.01251502404,27658.16876775568
2023-09-09,25895.677734375,28129.59051983173,27582.827592329544
2023-09-10,25832.2265625,28105.17450420673,27503.5771484375
2023-09-11,25162.654296875,28076.827914663463,27408.252974076706
2023-09-12,25833.34375,28048.358368389425,27330.026500355114
2023-09-13,26228.32421875,28027.771454326925,27261.804066051136
2023-09-14,26539.673828125,28013.038341346153,27190.530007102272
2023-09-15,26608.693359375,28004.687725360578,27132.728515625
2023-09-16,26568.28125,27996.29930889423,27073.401278409092
2023-09-17,26534.1875,27987.9333984375,27015.676180752842
2023-09-18,26754.28125,27986.03718449519,26963.6796875
2023-09-19,27211.1171875,27989.16123798077,26922.071999289772
2023-09-20,27132.0078125,27991.83762019231,26875.513583096592
2023-09-21,26567.6328125,27989.045267427886,26802.8349609375
2023-09-22,26579.568359375,27984.32892127404,26735.063920454544
2023-09-23,26579.390625,27980.811538461538,26670.28662109375
2023-09-24,26256.826171875,27972.027103365384,26598.902787642044
2023-09-25,26298.48046875,27967.92149939904,26528.050870028408
2023-09-26,26217.25,27962.7455078125,26458.376686789772
2023-09-27,26352.716796875,27956.769591346154,26388.928355823864
2023-09-28,27021.546875,27958.828981370192,26340.09197443182
2023-09-29,26911.720703125,27959.293930288462,26299.408824573864
2023-09-30,26967.916015625,27957.310772235578,26306.303488991478
2023-10-01,27983.75,27969.994861778847,26350.262428977272
2023-10-02,27530.78515625,27978.107001201923,26382.86652166193
2023-10-03,27429.978515625,27983.573828125,26411.05730646307
2023-10-04,27799.39453125,27990.735682091345,26449.131258877842
2023-10-05,27415.912109375,27985.58387920673,26480.59161931818
2023-10-06,27946.59765625,27987.12782451923,26515.0224609375
2023-10-07,27968.83984375,27989.177749399038,26556.078524502842
2023-10-08,27935.08984375,27994.68106971154,26598.974476207386
2023-10-09,27583.677734375,28000.555724158654,26634.774813565342
2023-10-10,27391.01953125,28001.64364483173,26664.35040838068
2023-10-11,26873.3203125,28000.091271033652,26681.786088423294
2023-10-12,26756.798828125,27997.30459735577,26659.727139559658
2023-10-13,26862.375,28005.783653846152,26649.84326171875
2023-10-14,26861.70703125,28002.883067908653,26670.984952059658
2023-10-15,27159.65234375,28009.141947115386,26701.869673295456
2023-10-16,28519.466796875,28024.61310096154,26762.11212713068
2023-10-17,28415.748046875,28039.5005859375,26817.707164417614
2023-10-18,28328.341796875,28058.555213341348,26874.887295809658
2023-10-19,28719.806640625,28079.937049278848,26941.70148259943
2023-10-20,29682.94921875,28109.017427884617,27031.013139204544
2023-10-21,29918.412109375,28139.784224759616,27114.608975497158
2023-10-22,29993.896484375,28177.239768629806,27207.523570667614
2023-10-23,33086.234375,28235.007767427884,27370.9453125
2023-10-24,33901.52734375,28293.26980168269,27554.338512073864
2023-10-25,34502.8203125,28354.747836538463,27766.615012428978
2023-10-26,34156.6484375,28414.905033052884,27955.781028053978
2023-10-27,33909.80078125,28469.203275240383,28130.36004083807
2023-10-28,34089.57421875,28513.527013221155,28301.948686079544
2023-10-29,34538.48046875,28548.22842548077,28482.171120383522
2023-10-30,34502.36328125,28583.536748798077,28662.491166548294
2023-10-31,34667.78125,28614.092998798078,28847.345569957386
